Sort ,State,FIPS,County,County Seat(s),Population,Land Area,Land Area,Water Area,Water Area,Total Area,Total Area,Latitude,Longitude
798,IA,19017,Bremer,Waverly,24276,435.477,435.477,3.927,3.927,439.404,439.404,42.780890,92.327586
799,IA,19019,Buchanan,Independence,20958,571.020,571.020,2.096,2.096,573.116,573.116,42.470328,91.838666
800,IA,19021,Buena Vista,Storm Lake,20260,574.915,574.915,5.312,5.312,580.227,580.227,42.741522,95.141433
801,IA,19023,Butler,Allison,14867,580.131,580.131,1.625,1.625,581.756,581.756,42.734708,92.780066
802,IA,19025,Calhoun,Rockwell City,9670,569.968,569.968,2.147,2.147,572.115,572.115,42.386170,94.643683
803,IA,19027,Carroll,Carroll,20816,569.437,569.437,0.828,0.828,570.265,570.265,42.039492,94.867647
804,IA,19029,Cass,Atlantic,13956,564.269,564.269,0.679,0.679,564.948,564.948,41.333824,94.933302
805,IA,19031,Cedar,Tipton,18499,579.436,579.436,2.466,2.466,581.902,581.902,41.772355,91.132190
806,IA,19033,Cerro Gordo,Mason City,44151,568.313,568.313,6.806,6.806,575.119,575.119,43.075171,93.251266
807,IA,19035,Cherokee,Cherokee,12072,576.906,576.906,0.163,0.163,577.069,577.069,42.742738,95.633262
808,IA,19037,Chickasaw,New Hampton,12439,504.380,504.380,1.278,1.278,505.658,505.658,43.059741,92.317210
809,IA,19039,Clarke,Osceola,9286,431.167,431.167,0.589,0.589,431.756,431.756,41.029191,93.784096
810,IA,19041,Clay,Spencer,16667,567.238,567.238,5.354,5.354,572.592,572.592,43.079822,95.149726
811,IA,19043,Clayton,Elkader,18129,778.539,778.539,14.126,14.126,792.665,792.665,42.840998,91.323511
812,IA,19045,Clinton,Clinton,49116,694.915,694.915,15.260,15.260,710.175,710.175,41.898073,90.534243
813,IA,19047,Crawford,Denison,17096,714.190,714.190,0.847,0.847,715.037,715.037,42.043119,95.389090
814,IA,19049,Dallas,Adel,66135,588.447,588.447,3.252,3.252,591.699,591.699,41.685321,94.040707
815,IA,19051,Davis,Bloomfield,8753,502.188,502.188,2.666,2.666,504.854,504.854,40.748089,92.410345
816,IA,19053,Decatur,Leon,8457,531.881,531.881,1.599,1.599,533.480,533.480,40.736379,93.784580
817,IA,19055,Delaware,Manchester,17764,577.756,577.756,1.190,1.190,578.946,578.946,42.473003,91.359443
818,IA,19057,Des Moines,Burlington,40325,416.123,416.123,13.627,13.627,429.750,429.750,40.915339,91.186925
819,IA,19059,Dickinson,Spirit Lake,16667,380.606,380.606,23.356,23.356,403.962,403.962,43.389611,95.196057
820,IA,19061,Dubuque,Dubuque,93653,608.305,608.305,8.328,8.328,616.633,616.633,42.463481,90.878771
821,IA,19063,Emmet,Estherville,10302,395.883,395.883,6.640,6.640,402.523,402.523,43.377984,94.669370
822,IA,19065,Fayette,West Union,20880,730.811,730.811,0.515,0.515,731.326,731.326,42.864450,91.839373
823,IA,19067,Floyd,Charles City,16303,500.632,500.632,0.750,0.750,501.382,501.382,43.052741,92.787367
824,IA,19069,Franklin,Hampton,10680,581.972,581.972,0.552,0.552,582.524,582.524,42.736549,93.271425
825,IA,19071,Fremont,Sidney,7441,511.150,511.150,5.488,5.488,516.638,516.638,40.743726,95.599516
826,IA,19073,Greene,Jefferson,9336,569.574,569.574,1.641,1.641,571.215,571.215,42.042494,94.388703
827,IA,19075,Grundy,Grundy Center,12453,501.858,501.858,0.036,0.036,501.894,501.894,42.403323,92.790261
828,IA,19077,Guthrie,Guthrie Center,10954,590.620,590.620,2.454,2.454,593.074,593.074,41.683573,94.501272
829,IA,19079,Hamilton,Webster City,15673,576.751,576.751,0.759,0.759,577.510,577.510,42.390768,93.709198
830,IA,19081,Hancock,Garner,11341,571.005,571.005,2.033,2.033,573.038,573.038,43.075411,93.743697
831,IA,19083,Hardin,Eldora,17534,569.307,569.307,0.685,0.685,569.992,569.992,42.389955,93.241081
832,IA,19085,Harrison,Logan,14928,696.848,696.848,4.795,4.795,701.643,701.643,41.688584,95.827149
833,IA,19087,Henry,Mount Pleasant,20145,434.328,434.328,2.232,2.232,436.560,436.560,40.985864,91.544270
834,IA,19089,Howard,Cresco,9566,473.248,473.248,0.358,0.358,473.606,473.606,43.365313,92.321908
835,IA,19091,Humboldt,Dakota City,9815,434.352,434.352,1.315,1.315,435.667,435.667,42.782221,94.202775
836,IA,19093,Ida,Ida Grove,7089,431.508,431.508,0.543,0.543,432.051,432.051,42.391860,95.507421
837,IA,19095,Iowa,Marengo,16355,586.457,586.457,1.037,1.037,587.494,587.494,41.683918,92.059123
838,IA,19097,Jackson,Maquoketa,19848,636.039,636.039,13.568,13.568,649.607,649.607,42.164281,90.574597
839,IA,19099,Jasper,Newton,36842,730.420,730.420,2.535,2.535,732.955,732.955,41.685686,93.052971
840,IA,19101,Jefferson,Fairfield,16843,435.510,435.510,1.366,1.366,436.876,436.876,41.006880,91.967137
841,IA,19103,Johnson,Iowa City,130882,614.040,614.040,9.110,9.110,623.150,623.150,41.668737,91.588812
842,IA,19105,Jones,Anamosa,20638,575.621,575.621,1.383,1.383,577.004,577.004,42.125118,91.116914
843,IA,19107,Keokuk,Sigourney,10511,579.179,579.179,0.745,0.745,579.924,579.924,41.331182,92.167721
844,IA,19109,Kossuth,Algona,15543,972.720,972.720,1.604,1.604,974.324,974.324,43.212478,94.213983
845,IA,19111,Lee,Fort Madison,35862,517.518,517.518,21.349,21.349,538.867,538.867,40.647588,91.477157
846,IA,19113,Linn,Cedar Rapids,211226,716.880,716.880,7.625,7.625,724.505,724.505,42.077951,91.597674
847,IA,19115,Louisa,Wapello,11387,401.766,401.766,15.752,15.752,417.518,417.518,41.218211,91.256994
848,IA,19117,Lucas,Chariton,8898,430.593,430.593,3.804,3.804,434.397,434.397,41.033344,93.331467
849,IA,19119,Lyon,Rock Rapids,11581,587.650,587.650,0.129,0.129,587.779,587.779,43.383580,96.207201
850,IA,19121,Madison,Winterset,15679,561.006,561.006,1.152,1.152,562.158,562.158,41.330622,94.015184
851,IA,19123,Mahaska,Oskaloosa,22381,570.863,570.863,2.535,2.535,573.398,573.398,41.330797,92.636366
852,IA,19125,Marion,Knoxville,33309,554.534,554.534,15.975,15.975,570.509,570.509,41.331455,93.093849
853,IA,19127,Marshall,Marshalltown,40648,572.501,572.501,0.696,0.696,573.197,573.197,42.041691,92.981452
854,IA,19129,Mills,Glenwood,15059,437.437,437.437,3.207,3.207,440.644,440.644,41.033703,95.619101
855,IA,19131,Mitchell,Osage,10776,469.133,469.133,0.432,0.432,469.565,469.565,43.348564,92.784466
856,IA,19133,Monona,Onawa,9243,694.072,694.072,4.862,4.862,698.934,698.934,42.049432,95.956566
857,IA,19135,Monroe,Albia,7970,433.715,433.715,0.588,0.588,434.303,434.303,41.028847,92.869642
858,IA,19137,Montgomery,Red Oak,10740,424.097,424.097,0.931,0.931,425.028,425.028,41.021735,95.157790
859,IA,19139,Muscatine,Muscatine,42745,437.469,437.469,11.660,11.660,449.129,449.129,41.483776,91.118699
860,IA,19141,O'Brien,Primghar,14398,573.035,573.035,0.173,0.173,573.208,573.208,43.083746,95.625624
861,IA,19143,Osceola,Sibley,6462,398.684,398.684,0.709,0.709,399.393,399.393,43.378542,95.633788
862,IA,19145,Page,Clarinda,15932,534.942,534.942,0.525,0.525,535.467,535.467,40.739090,95.144290
863,IA,19147,Palo Alto,Emmetsburg,9421,563.844,563.844,5.591,5.591,569.435,569.435,43.075854,94.667297
864,IA,19149,Plymouth,Le Mars,24986,862.893,862.893,0.841,0.841,863.734,863.734,42.737585,96.215864
865,IA,19151,Pocahontas,Pocahontas,7310,577.241,577.241,1.416,1.416,578.657,578.657,42.734033,94.678279
866,IA,19153,Polk,Des Moines,430640,573.795,573.795,17.740,17.740,591.535,591.535,41.684281,93.569720
867,IA,19155,Pottawattamie,Council Bluffs,93158,950.280,950.280,8.852,8.852,959.132,959.132,41.340184,95.544905
868,IA,19157,Poweshiek,Montezuma,18914,584.932,584.932,1.135,1.135,586.067,586.067,41.684526,92.522882
869,IA,19159,Ringgold,Mount Ayr,5131,535.498,535.498,3.367,3.367,538.865,538.865,40.735334,94.244251
870,IA,19161,Sac,Sac City,10350,575.012,575.012,3.319,3.319,578.331,578.331,42.387526,95.105224
871,IA,19163,Scott,Davenport,165224,458.089,458.089,10.122,10.122,468.211,468.211,41.641679,90.622290
872,IA,19165,Shelby,Harlan,12167,590.779,590.779,0.574,0.574,591.353,591.353,41.679014,95.308917
873,IA,19167,Sioux,Orange City,33704,768.332,768.332,0.659,0.659,768.991,768.991,43.082854,96.177929
874,IA,19169,Story,Nevada,89542,572.818,572.818,0.831,0.831,573.649,573.649,42.037538,93.466093
875,IA,19171,Tama,Toledo,17767,721.011,721.011,1.069,1.069,722.080,722.080,42.074848,92.529412
876,IA,19173,Taylor,Bedford,6317,531.902,531.902,2.754,2.754,534.656,534.656,40.737949,94.697108
877,IA,19175,Union,Creston,12534,423.645,423.645,2.153,2.153,425.798,425.798,41.028550,94.245091
878,IA,19177,Van Buren,Keosauqua,7570,484.789,484.789,5.730,5.730,490.519,490.519,40.754117,91.952943
879,IA,19179,Wapello,Ottumwa,35625,431.833,431.833,4.188,4.188,436.021,436.021,41.031263,92.409482
880,IA,19181,Warren,Indianola,46225,569.827,569.827,3.523,3.523,573.350,573.350,41.336769,93.564366
881,IA,19183,Washington,Washington,21704,568.835,568.835,2.085,2.085,570.920,570.920,41.329401,91.725052
882,IA,19185,Wayne,Corydon,6403,525.437,525.437,1.715,1.715,527.152,527.152,40.739983,93.332613
883,IA,19187,Webster,Fort Dodge,38013,715.619,715.619,2.810,2.810,718.429,718.429,42.434397,94.179157
884,IA,19189,Winnebago,Forest City,10866,400.489,400.489,1.229,1.229,401.718,401.718,43.378124,93.743488
885,IA,19191,Winneshiek,Decorah,21056,689.868,689.868,0.270,0.270,690.138,690.138,43.292989,91.850788
886,IA,19193,Woodbury,Sioux City,102172,872.834,872.834,4.940,4.940,877.774,877.774,42.393220,96.053296
887,IA,19195,Worth,Northwood,7598,400.123,400.123,1.818,1.818,401.941,401.941,43.373491,93.248533
888,IA,19197,Wright,Clarion,13229,580.422,580.422,1.816,1.816,582.238,582.238,42.733007,93.734735
889,KS,20001,Allen,Iola,13371,500.303,500.303,5.022,5.022,505.325,505.325,37.884229,95.300945
890,KS,20003,Anderson,Garnett,8102,579.646,579.646,4.088,4.088,583.734,583.734,38.215114,95.292046
891,KS,20005,Atchison,Atchison,16924,431.172,431.172,2.648,2.648,433.820,433.820,39.532544,95.313398
892,KS,20007,Barber,Medicine Lodge,4861,1134.073,1134.073,2.093,2.093,1136.166,1136.166,37.222906,98.685052
893,KS,20009,Barton,Great Bend,27674,895.400,895.400,5.234,5.234,900.634,900.634,38.481239,98.767837
894,KS,20011,Bourbon,Fort Scott,15173,635.471,635.471,3.621,3.621,639.092,639.092,37.856100,94.850928
895,KS,20013,Brown,Hiawatha,9984,570.872,570.872,1.234,1.234,572.106,572.106,39.825931,95.569905
896,KS,20015,Butler,El Dorado,65880,1429.863,1429.863,16.664,16.664,1446.527,1446.527,37.773681,96.838762
897,KS,20017,Chase,Cottonwood Falls,2790,773.060,773.060,4.667,4.667,777.727,777.727,38.298553,96.594064
898,KS,20019,Chautauqua,Sedan,3669,638.881,638.881,5.886,5.886,644.767,644.767,37.154259,96.245396
899,KS,20021,Cherokee,Columbus,21603,587.568,587.568,3.455,3.455,591.023,591.023,37.169392,94.845698
900,KS,20023,Cheyenne,St. Francis,2726,1019.887,1019.887,1.057,1.057,1020.944,1020.944,39.789256,101.727302
901,KS,20025,Clark,Ashland,2215,974.632,974.632,2.550,2.550,977.182,977.182,37.233831,99.813869
902,KS,20027,Clay,Clay Center,8535,645.301,645.301,10.299,10.299,655.600,655.600,39.344964,97.168853
903,KS,20029,Cloud,Concordia,9533,715.342,715.342,2.649,2.649,717.991,717.991,39.487329,97.641390
904,KS,20031,Coffey,Burlington,8601,626.947,626.947,27.147,27.147,654.094,654.094,38.236450,95.729137
905,KS,20033,Comanche,Coldwater,1891,788.298,788.298,1.392,1.392,789.690,789.690,37.189071,99.254089
906,KS,20035,Cowley,Winfield,36311,1125.750,1125.750,6.676,6.676,1132.426,1132.426,37.234507,96.837247
907,KS,20037,Crawford,Girard,39134,589.756,589.756,5.255,5.255,595.011,595.011,37.505628,94.853941
908,KS,20039,Decatur,Oberlin,2961,893.517,893.517,0.630,0.630,894.147,894.147,39.783542,100.459708
909,KS,20041,Dickinson,Abilene,19754,847.072,847.072,4.878,4.878,851.950,851.950,38.867735,97.157943
910,KS,20043,Doniphan,Troy,7945,393.405,393.405,4.871,4.871,398.276,398.276,39.788502,95.147225
911,KS,20045,Douglas,Lawrence,110826,455.871,455.871,18.766,18.766,474.637,474.637,38.896573,95.290529
912,KS,20047,Edwards,Kinsley,3037,621.894,621.894,0.081,0.081,621.975,621.975,37.883595,99.304746
913,KS,20049,Elk,Howard,2882,644.265,644.265,6.201,6.201,650.466,650.466,37.456026,96.244642
914,KS,20051,Ellis,Hays,28452,899.912,899.912,0.462,0.462,900.374,900.374,38.914596,99.317329
915,KS,20053,Ellsworth,Ellsworth,6497,715.847,715.847,7.440,7.440,723.287,723.287,38.700845,98.205355
916,KS,20055,Finney,Garden City,36776,1301.967,1301.967,0.705,0.705,1302.672,1302.672,38.049855,100.739929
917,KS,20057,Ford,Dodge City,33848,1098.271,1098.271,0.810,0.810,1099.081,1099.081,37.688365,99.884734
918,KS,20059,Franklin,Ottawa,25992,571.756,571.756,5.381,5.381,577.137,577.137,38.558019,95.278962
919,KS,20061,Geary,Junction City,34362,384.618,384.618,19.867,19.867,404.485,404.485,39.002155,96.768038
920,KS,20063,Gove,Gove City,2695,1071.665,1071.665,0.095,0.095,1071.760,1071.760,38.917239,100.487360
921,KS,20065,Graham,Hill City,2597,898.522,898.522,0.231,0.231,898.753,898.753,39.349445,99.880952
922,KS,20067,Grant,Ulysses,7829,574.800,574.800,0.345,0.345,575.145,575.145,37.547537,101.299362
923,KS,20069,Gray,Cimarron,6006,868.867,868.867,0.430,0.430,869.297,869.297,37.744513,100.451716
924,KS,20071,Greeley,Tribune,1247,778.450,778.450,,,778.450,778.450,38.480408,101.805984
925,KS,20073,Greenwood,Eureka,6689,1143.300,1143.300,9.327,9.327,1152.627,1152.627,37.878659,96.242232
926,KS,20075,Hamilton,Syracuse,2690,996.508,996.508,1.121,1.121,997.629,997.629,37.995244,101.793689
927,KS,20077,Harper,Anthony,6034,801.269,801.269,1.511,1.511,802.780,802.780,37.188184,98.066590
928,KS,20079,Harvey,Newton,34684,539.754,539.754,0.968,0.968,540.722,540.722,38.050144,97.436707
929,KS,20081,Haskell,Sublette,4256,577.521,577.521,0.352,0.352,577.873,577.873,37.558550,100.876869
930,KS,20083,Hodgeman,Jetmore,1916,859.992,859.992,0.319,0.319,860.311,860.311,38.087493,99.898407
931,KS,20085,Jackson,Holton,13462,656.217,656.217,1.802,1.802,658.019,658.019,39.410989,95.794509
932,KS,20087,Jefferson,Oskaloosa,19126,532.574,532.574,24.103,24.103,556.677,556.677,39.239644,95.375314
933,KS,20089,Jewell,Mankato,3077,909.781,909.781,4.579,4.579,914.360,914.360,39.777010,98.222584
934,KS,20091,Johnson,Olathe,544179,473.375,473.375,6.522,6.522,479.897,479.897,38.883907,94.822330
935,KS,20093,Kearny,Lakin,3977,870.543,870.543,0.438,0.438,870.981,870.981,37.994461,101.308136
936,KS,20095,Kingman,Kingman,7858,863.363,863.363,3.296,3.296,866.659,866.659,37.552951,98.144529
937,KS,20097,Kiowa,Greensburg,2553,722.639,722.639,0.230,0.230,722.869,722.869,37.561231,99.286539
938,KS,20099,Labette,Oswego,21607,645.295,645.295,7.823,7.823,653.118,653.118,37.191468,95.297473
939,KS,20101,Lane,Dighton,1750,717.455,717.455,0.213,0.213,717.668,717.668,38.481286,100.466185
940,KS,20103,Leavenworth,Leavenworth,76227,462.831,462.831,6.141,6.141,468.972,468.972,39.189511,95.038977
941,KS,20105,Lincoln,Lincoln Center,3241,719.396,719.396,1.061,1.061,720.457,720.457,39.047276,98.214265
942,KS,20107,Linn,Mound City,9656,594.059,594.059,12.337,12.337,606.396,606.396,38.216549,94.844932
943,KS,20109,Logan,Oakley,2756,1072.994,1072.994,0.106,0.106,1073.100,1073.100,38.913270,101.157407
944,KS,20111,Lyon,Emporia,33690,847.474,847.474,7.943,7.943,855.417,855.417,38.455498,96.161589
945,KS,20113,McPherson,Marion,29180,898.274,898.274,2.328,2.328,900.602,900.602,38.395812,97.647489
946,KS,20115,Marion,Marysville,12660,944.290,944.290,9.440,9.440,953.730,953.730,38.359647,97.102771
947,KS,20117,Marshall,McPherson,10117,900.183,900.183,4.924,4.924,905.107,905.107,39.782709,96.521243
948,KS,20119,Meade,Meade,4575,978.088,978.088,1.258,1.258,979.346,979.346,37.243886,100.360094
949,KS,20121,Miami,Paola,32787,575.661,575.661,14.595,14.595,590.256,590.256,38.566772,94.832963
950,KS,20123,Mitchell,Beloit,6373,701.792,701.792,17.367,17.367,719.159,719.159,39.393026,98.207362
951,KS,20125,Montgomery,Independence,35471,643.527,643.527,7.954,7.954,651.481,651.481,37.189537,95.742403
952,KS,20127,Morris,Council Grove,5923,695.279,695.279,7.610,7.610,702.889,702.889,38.687696,96.644905
953,KS,20129,Morton,Elkhart,3233,729.731,729.731,0.196,0.196,729.927,729.927,37.185250,101.809516
954,KS,20131,Nemaha,Seneca,10178,717.427,717.427,2.011,2.011,719.438,719.438,39.791043,96.005381
955,KS,20133,Neosho,Erie,16512,571.472,571.472,6.322,6.322,577.794,577.794,37.564283,95.315683
956,KS,20135,Ness,Ness City,3107,1074.750,1074.750,0.258,0.258,1075.008,1075.008,38.480437,99.908745
957,KS,20137,Norton,Norton,5671,878.134,878.134,3.164,3.164,881.298,881.298,39.783867,99.899235
958,KS,20139,Osage,Lyndon,16295,705.518,705.518,14.327,14.327,719.845,719.845,38.649706,95.727275
959,KS,20141,Osborne,Osborne,3858,892.504,892.504,1.856,1.856,894.360,894.360,39.348649,98.767876
960,KS,20143,Ottawa,Minneapolis,6091,720.733,720.733,0.603,0.603,721.336,721.336,39.137963,97.654803
961,KS,20145,Pawnee,Larned,6973,754.263,754.263,0.383,0.383,754.646,754.646,38.182873,99.232154
962,KS,20147,Phillips,Phillipsburg,5642,885.877,885.877,8.685,8.685,894.562,894.562,39.784506,99.342150
963,KS,20149,Pottawatomie,Westmoreland,21604,841.022,841.022,20.889,20.889,861.911,861.911,39.382187,96.337113
964,KS,20151,Pratt,Pratt,9656,735.045,735.045,0.677,0.677,735.722,735.722,37.647594,98.740120
965,KS,20153,Rawlins,Atwood,2519,1069.416,1069.416,0.160,0.160,1069.576,1069.576,39.786198,101.076738
966,KS,20155,Reno,Hutchinson,64511,1255.346,1255.346,16.764,16.764,1272.110,1272.110,37.948185,98.078346
967,KS,20157,Republic,Belleville,4980,717.371,717.371,3.076,3.076,720.447,720.447,39.828910,97.650921
968,KS,20159,Rice,Lyons,10083,726.237,726.237,1.726,1.726,727.963,727.963,38.347178,98.201415
969,KS,20161,Riley,Manhattan,71115,609.771,609.771,12.185,12.185,621.956,621.956,39.291211,96.727489
970,KS,20163,Rooks,Stockton,5181,890.533,890.533,4.619,4.619,895.152,895.152,39.346006,99.324492
971,KS,20165,Rush,La Crosse,3307,717.763,717.763,0.210,0.210,717.973,717.973,38.523592,99.309183
972,KS,20167,Russell,Russell,6970,886.260,886.260,13.176,13.176,899.436,899.436,38.916839,98.765638
973,KS,20169,Saline,Salina,55606,720.225,720.225,1.085,1.085,721.310,721.310,38.786327,97.650153
974,KS,20171,Scott,Scott City,4936,717.544,717.544,0.118,0.118,717.662,717.662,38.481877,100.906360
975,KS,20173,Sedgwick,Wichita,498365,997.512,997.512,11.609,11.609,1009.121,1009.121,37.683807,97.459451
976,KS,20175,Seward,Liberal,22952,639.497,639.497,0.989,0.989,640.486,640.486,37.180585,100.854741
977,KS,20177,Shawnee,Topeka,177934,544.016,544.016,11.710,11.710,555.726,555.726,39.041805,95.755664
978,KS,20179,Sheridan,Hoxie,2556,895.957,895.957,0.250,0.250,896.207,896.207,39.350543,100.441206
979,KS,20181,Sherman,Goodland,6010,1056.066,1056.066,0.212,0.212,1056.278,1056.278,39.351352,101.719859
980,KS,20183,Smith,Smith Center,3853,895.465,895.465,1.500,1.500,896.965,896.965,39.784660,98.785430
981,KS,20185,Stafford,St. John,4437,792.046,792.046,2.871,2.871,794.917,794.917,38.035630,98.719889
982,KS,20187,Stanton,Johnson City,2235,680.345,680.345,0.070,0.070,680.415,680.415,37.565932,101.789383
983,KS,20189,Stevens,Hugoton,5724,727.293,727.293,0.180,0.180,727.473,727.473,37.202356,101.315796
984,KS,20191,Sumner,Wellington,24132,1181.941,1181.941,3.014,3.014,1184.955,1184.955,37.236663,97.493349
985,KS,20193,Thomas,Colby,7900,1074.687,1074.687,0.111,0.111,1074.798,1074.798,39.357706,101.083439
986,KS,20195,Trego,WaKeeney,3001,889.478,889.478,10.148,10.148,899.626,899.626,38.921302,99.865423
987,KS,20197,Wabaunsee,Alma,7053,794.302,794.302,5.318,5.318,799.620,799.620,38.955154,96.201262
988,KS,20199,Wallace,Sharon Springs,1485,913.652,913.652,0.054,0.054,913.706,913.706,38.926626,101.771103
989,KS,20201,Washington,Washington,5799,894.756,894.756,3.915,3.915,898.671,898.671,39.776714,97.095611
990,KS,20203,Wichita,Leoti,2234,718.568,718.568,0.024,0.024,718.592,718.592,38.481922,101.347434
991,KS,20205,Wilson,Fredonia,9409,570.418,570.418,4.655,4.655,575.073,575.073,37.558515,95.745175
